n,w,seed,id_error,eval_return_mean,eval_return_std,theta_hat_mass,theta_hat_length,wall_time_s
25,0.0,7,0.3952847075210472,-329.24412287019214,269.5961285041063,1.6050000000000002,1.5150000000000001,826.3600471019745
25,0.0,8,0.9369231558671179,-332.533499129631,245.12292880663787,1.0650000000000002,1.5600000000000003,965.0264315605164
25,0.0,9,1.0001124936725867,-332.7314446918525,228.6918032059673,3.0,1.5150000000000001,824.8730430603027
25,0.1,0,0.6511528238439884,-348.19884859819706,277.6912717707851,2.64,1.3800000000000001,865.5816776752472
25,0.1,1,1.0017983829094554,-369.3758224598806,279.48682580625854,3.0,1.5600000000000003,982.5829832553864
25,0.1,2,0.4405110668303351,-395.281168996019,268.13080191842084,1.6050000000000002,1.6950000000000003,945.5367820262909
25,0.1,3,1.0017983829094554,-328.7531294977824,270.9681622468877,3.0,1.5600000000000003,878.2334895133972
25,0.1,4,0.28987066081271506,-334.3019816434671,266.0642084317454,2.2800000000000002,1.4250000000000003,814.4732387065887
25,0.1,5,0.17066048165875985,-335.96381706021594,267.34217628228896,1.8300000000000003,1.5150000000000001,926.5242867469788
25,0.1,6,0.5308483775994798,-336.39179279503526,266.9881434492893,1.4700000000000002,1.4700000000000002,925.7911598682404
25,0.1,7,0.3952847075210472,-329.7876348431631,270.2999196814137,1.6050000000000002,1.5150000000000001,840.5924711227417
25,0.1,8,0.9369231558671179,-399.43974007502845,241.78848934688477,1.0650000000000002,1.5600000000000003,983.008481502533
25,0.1,9,1.0001124936725867,-332.54450968992944,228.56352612627947,3.0,1.5150000000000001,1087.1725313663483
25,0.2,0,0.6511528238439884,-400.915134113774,279.96503359897395,2.64,1.3800000000000001,1352.071429491043
25,0.2,1,1.0017983829094554,-403.01651216239975,303.41222157701327,3.0,1.5600000000000003,1115.3802862167358
25,0.2,2,0.4405110668303351,-414.36969595086714,285.58477205525946,1.6050000000000002,1.6950000000000003,873.7073209285736
25,0.2,3,1.0017983829094554,-341.7273517453361,281.77363571465935,3.0,1.5600000000000003,896.7313859462738
25,0.2,4,0.28987066081271506,-334.99226720159857,267.83440850491513,2.2800000000000002,1.4250000000000003,882.999018907547
25,0.2,5,0.17066048165875985,-342.69378581777715,267.99429773928966,1.8300000000000003,1.5150000000000001,880.7797682285309
25,0.2,6,0.5308483775994798,-336.2188853994056,267.0644136658458,1.4700000000000002,1.4700000000000002,908.3505713939667
25,0.2,7,0.3952847075210472,-329.4913679581255,270.9448248338811,1.6050000000000002,1.5150000000000001,1253.1497321128845
25,0.2,8,0.9369231558671179,-321.47539318264705,238.8278985328961,1.0650000000000002,1.5600000000000003,1073.6875100135803
25,0.2,9,1.0001124936725867,-339.9570793182384,228.51882311089463,3.0,1.5150000000000001,873.3928587436676
25,0.3,0,0.6511528238439884,-625.0772836997498,281.01276503799005,2.64,1.3800000000000001,826.2941808700562
25,0.3,1,1.0017983829094554,-528.7082152830004,297.0868368828688,3.0,1.5600000000000003,842.148063659668
25,0.3,2,0.4405110668303351,-375.3784851757795,282.52813461579785,1.6050000000000002,1.6950000000000003,811.1635432243347
25,0.3,3,1.0017983829094554,-354.0673989558834,311.35989293153654,3.0,1.5600000000000003,864.0963003635406
25,0.3,4,0.28987066081271506,-355.0202778037406,276.5068045381457,2.2800000000000002,1.4250000000000003,811.488959312439
25,0.3,5,0.17066048165875985,-343.65630532988087,268.9418577339459,1.8300000000000003,1.5150000000000001,825.630578994751
25,0.3,6,0.5308483775994798,-344.9837953002321,271.61739972386124,1.4700000000000002,1.4700000000000002,2568.94904255867
25,0.3,7,0.3952847075210472,-330.35013669833336,272.4320868456643,1.6050000000000002,1.5150000000000001,841.3689544200897
25,0.3,8,0.9369231558671179,-406.06633910870113,254.2040956869503,1.0650000000000002,1.5600000000000003,839.8004176616669
25,0.3,9,1.0001124936725867,-359.20974180918074,246.1449907212405,3.0,1.5150000000000001,953.6312561035156
25,0.5,0,0.6511528238439884,-603.0393919312594,355.6436019072223,2.64,1.3800000000000001,1073.7820324897766
25,0.5,1,1.0017983829094554,-503.94480665681857,318.16593873112475,3.0,1.5600000000000003,992.5045466423035
